"id","code","thumbnail","hero_image","title","category","is_vacant","is_green","leed_description","is_boma","geo_address_1","geo_address_2","geo_city","geo_province","geo_province_region","geo_country","geo_postal","geo_lat","geo_lng","geo_intersetion","sqft","vacant_sqft","description","marketing_pdf","video_url","siteplan_name","annual_average_daily_traffic","population_1km","household_1km","household_income_1km","population_3km","household_3km","household_income_3km","population_5km","household_5km","household_income_5km","social_facebook","social_twitter","social_url","vacancy_1","vacancy_2","vacancy_3","vacancy_4","vacancy_5","vacancy_6","vacancy_7","vacancy_8","vacancy_9","vacancy_10","filter_grocery_anchored","filter_urban_retail","filter_office_space","filter_under_development","sort_order","hidden","parent_name_fr","child_name_fr","leed_description_fr","geo_address_1_fr","geo_address_2_fr","geo_city_fr","geo_intersetion_fr","description_fr"
"220","WTC984","https://fcr.ca/uploads/properties/thumbs/WTC984_Thumb.jpg","https://fcr.ca/uploads/properties/hero/WTC984_Ground3.jpg","Towerlane Mall","Towerlane Centre","0","1","2015 - LEED Core and Shell (CS) v2.0 Certification","1","505 & 705 Main Street South
",,"Airdrie","AB","western","Canada","T4B 2B8","51.2867699","-114.0147734","Main St / Centre Ave","213296.2",NULL,"<p>Adjacent centres, Towerlane Centre and Airdrie Village Square are located in the heart of the vibrant Calgary bedroom community of Airdrie on Main Street, anchored by Safeway and GoodLife Fitness. With prominent retailers such as Shoppers Drug Mart, Dollarama, Staples, Sears, TD Canada Trust and CIBC, this centre is surely a smart one stop shopping destination for everyday needs.</p>
","https://fcr.ca/uploads/properties/marketing-pdfs/Towerlane Mall_brochure.pdf",,"https://fcr.ca/uploads//properties/site-plans/Towerlane Centre_b.pdf","11639","7545","3274","104702","45240","16687","119854","54571","19872","123290",,,,"0","0","0","0","0","0","0","0","0","0","1","1","0","0","237","0",,,,,,,,"<p>Les centres adjacents, Towerlane Centre et Airdrie Village Square sont situ&eacute;s au c&oelig;ur de la communaut&eacute; dynamique de chambres d&#39;Airdrie sur la rue principale, Calgary, ancr&eacute; par Safeway et GoodLife Fitness.&nbsp;Avec les d&eacute;taillants de premier plan tels que&nbsp;Shoppers Drug Mart, Dollarama, Staples, Sears, TD Canada Trust et&nbsp;la&nbsp;Banque CIBC, ce centre est certainement une destination de magasinage necessaire pour&nbsp;les&nbsp;besoins quotidiens. <!-- P--></p>
"
"221","WAV356","https://fcr.ca/uploads/properties/thumbs/WAV356_Thumb.jpg","https://fcr.ca/uploads/properties/hero/WAV356_Ground1.jpg","Towerlane Mall","Airdrie Village Square","1","1",NULL,"1","121 Main Street South
",,"Airdrie","AB","western","Canada","T4B 3K3","51.2909966","-114.0148401","Main St / Centre Ave","33947.5",NULL,"<p>Adjacent centres, Towerlane Centre and Airdrie Village Square, are located in the heart of the vibrant Calgary bedroom community of Airdrie on Main Street anchored by Safeway and GoodLife Fitness. With prominent retailers such as Shoppers Drug Mart, Dollarama, Staples, Sears, TD Canada Trust and CIBC, this centre is surely a smart one stop shopping destination for everyday needs.</p>
","https://fcr.ca/uploads/properties/marketing-pdfs/Towerlane Mall_brochure.pdf",,"https://fcr.ca/uploads//properties/site-plans/Towerlane Centre_b.pdf","11639","8449","3643","104331","44310","16373","119552","54571","19872","123290",,,,"651","516","0","0","0","0","0","0","0","0","1","1","0","0","238","0",,,,,,,,"<p>Les centres adjacents, Towerlane Centre et Airdrie Village Square, sont situ&eacute;s au c&oelig;ur de la vibrante communaut&eacute; de chambres d&#39;Airdrie sur la rue principale, Calgary, ancr&eacute; par Safeway et GoodLife Fitness.&nbsp;Avec des d&eacute;taillants &eacute;minents tels que Shoppers Drug Mart, Dollarama, Staples, Sears, TD Canada Trust et CIBC, ce centre est s&ucirc;rement une destination de destination de magasinage n&eacute;cessaire pour les besoins quotidiens. <!-- P--></p>
"
"222","WTC946","https://stage.fcr.ca/uploads//properties/thumbs/TransCanadaCentre_p5.jpg","https://stage.fcr.ca/uploads//properties/hero/TransCanadaCentre_p5.jpg","TransCanada Centre","TransCanada Centre","1","1",NULL,"1","1440 52nd Street North East",,"Calgary","AB","western","Canada","T2A 4T8","51.0638197","-113.9577159","16th Ave NE / 52nd St NE","186429",NULL,"<p>TransCanada Centre is conveniently located on 52nd Street just off the TransCanada Highway in northeast Calgary.&nbsp;This centre&nbsp;offers an excellent mix of medical, paramedical, personal services, and food service tenants.&nbsp;&nbsp;With major retailers&nbsp;Rexall, Dollarama, and Spa Lady,&nbsp;TransCanada Centre&nbsp;is&nbsp;a smart one stop shopping destination for everyday needs.</p>
","https://fcr.ca/uploads/properties/marketing-pdfs/TransCanadaCentre.pdf",,"https://fcr.ca/uploads//properties/site-plans/Transcanada_Centre.pdf","39000","13350","4645","86249","96751","32660","83734","172962","59354","84644",,,,"5287","1042","0","0","0","0","0","0","0","0","1","1","0","0","239","0",,,,,,,,"<p>Le centre TransCanada est strat&eacute;giquement situ&eacute; sur la 52e rue directement &agrave; c&ocirc;t&eacute; de la route Transcanadienne dans le nord de Calgary.&nbsp;Rexall est le locataire principal du Centre TransCanada. &nbsp;Ce centre offre une excellente gamme de personnel m&eacute;dical, param&eacute;dical, services personnels, et les locataires de services alimentaires ce qui en fait une destination de magasinage de choix pour ses besoins quotidiens.</p>
"
"223","WWS336","https://fcr.ca/uploads/properties/thumbs/WWS336_Thumb.jpg","https://fcr.ca/uploads/properties/hero/WWS336_GRound2.jpg","West Springs","West Springs","0","1",NULL,"1","873 85th Street South West
",,"Calgary","AB","western","Canada","T3H 0J5","51.060559","-114.2120203","85th st SW and 9th Ave SW","63025.55",NULL,"<p>West Springs is located in one of the most affluent suburban communities in Calgary. West Springs is a desirable shopping centre anchored by Shoppers Drug Mart and Mercato, and also features Scotiabank. West Springs is also shadow anchored by two other major grocery chains across the street from the shopping centre. It&rsquo;s well-positioned to serve the surrounding communities of West Springs, Aspen, and Cougar Ridge.</p>
","https://fcr.ca/uploads/properties/marketing-pdfs/West Springs.pdf",,"https://fcr.ca/uploads//properties/site-plans/West_Springs_Village.pdf","13000","7338","2491","219789","46224","16278","254974","116922","43168","205973",,,,"0","0","0","0","0","0","0","0","0","0","0","1","1","0","248","0",,,,,,,,"<p>West Springs se trouve dans l&#39;une des banlieues les plus riches de Calgary.&nbsp;Ouest Springs est un centre commercial souhaitable ancr&eacute; par Shoppers Drug Mart et Mercato, et dispose &eacute;galement de la Banque Scotia.&nbsp;Ouest Ressorts est &eacute;galement ancr&eacute; par deux autres grandes cha&icirc;nes d&#39;alimentation &agrave; travers la rue du centre commercial.&nbsp;Il est bien plac&eacute; pour servir les communaut&eacute;s avoisinantes de West Springs, Aspen, et Cougar Ridge. <!-- P--></p>
"
"224","WGV846","https://stage.fcr.ca/uploads//properties/thumbs/WGV846_Thumb.png","https://stage.fcr.ca/uploads//properties/hero/WGV846_header.jpg","Gateway Village","Gateway Village","0","1",NULL,"1","2 Hebert Road",,"St. Albert","AB","western","Canada","T8N 3S1","53.6224739","-113.6065564","St. Albert Trail NW / Hebert Rd","105358",NULL,"<p>Gateway Village is located on St. Albert Trail which is the main thoroughfare to and from Edmonton into the affluent community of St. Albert. With ample parking and anchored by an array of tenants including Safeway, Scotiabank and BMO, this shopping destination offers residents with one-stop shopping.</p>
","https://fcr.ca/uploads/properties/marketing-pdfs/Gateway Village.pdf",,"https://stage.fcr.ca/uploads//properties/site-plans/Gateway-Village.pdf","42974","6314","2547","113016","36999","14596","132307","93393","34344","148260",,,,"0","0","0","0","0","0","0","0","0","0","1","1","0","0","90","0",,,,,,,,"<p>Gateway Village est situ&eacute; sur St. Albert Trail, qui est la voie principale vers et &agrave; partir d&#39;Edmonton dans la communaut&eacute; ais&eacute;e de St. Albert.&nbsp;Avec un grand stationnement et ancr&eacute; par un &eacute;ventail de locataires, y compris Safeway, la Banque Scotia et BMO, cette destination shopping offre aux r&eacute;sidents avec un guichet unique. <!-- P--></p>
"
"225","WKM276","https://stage.fcr.ca/uploads//properties/thumbs/WKM276_thumb3.jpg","https://stage.fcr.ca/uploads//properties/hero/WKM276_header.jpg","Kingsway Mews","Kingsway Mews","1","1",NULL,"1","10503 10567 Kingsway Avenue North",,"Edmonton","AB","western","Canada","T5H 4K1","53.5579414","-113.5023974","Kingsway Ave NW / 111th Ave NW","41605",NULL,"<p>Located in north-central Edmonton, Kingsway Mews is home to RBC, Anytime Fitness and a number of medial health services. It is easily accessible from 111 Ave NW and situated along the new metro LRT transit line making it a convenient shopping destination.</p>
","https://fcr.ca/uploads/properties/marketing-pdfs/Kingsway Mews.pdf",,"https://stage.fcr.ca/uploads//properties/site-plans/Kingsway-Mews.pdf","20235","11872","5884","55200","102423","54481","72922","214946","104770","87688",,,,"1456","1252","1251","0","0","0","0","0","0","0","0","1","0","1","111","0",,,,,,,,"<p>Situ&eacute; dans le centre-nord d&#39;Edmonton, Kingsway Mews abrite RBC, Anytime Fitness et un certain nombre de services de sant&eacute; m&eacute;dicales.&nbsp;Il est facilement accessible &agrave; partir de 111 Ave NW et est situ&eacute; le long de la nouvelle ligne de transport en commun de TLR m&eacute;tro en fait une destination de magasinage pratique. <!-- P--></p>
"
"226","WLS754","https://fcr.ca/uploads/properties/thumbs/WLS754_Thumb.jpg","https://fcr.ca/uploads/properties/hero/WLS754_Ground3.jpg","Longstreet Shopping Centre","Longstreet Shopping Centre","0","1",NULL,"0","11215-11525 104th Avenue North West",,"Edmonton","AB","western","Canada","T5K 2S1","53.545877","-113.5152843","104th Ave NW / 116th St NW","44822",NULL,"<p>Longstreet Shopping Centre is centrally located in the heart of the city and just steps from MacEwan University with over 20,000 students enrolled and a few short blocks from of one of our newly developed centres, The Brewery District. This centre offers more than 18 shops and services to this densely populated neighbourhood.</p>
","https://fcr.ca/uploads/properties/marketing-pdfs/Longstreet Shopping Centre.pdf",,"https://stage.fcr.ca/uploads//properties/site-plans/Longstreet.pdf","37780","26931","16267","76902","97857","53176","83514","214618","106185","91341",,,,"0","0","0","0","0","0","0","0","0","0","0","1","0","0","129","0",,,,,,,,"<p>Le centre commercial Longstreet est situ&eacute; au coeur de la ville et &agrave; quelques pas de l&#39;Universit&eacute; MacEwan avec plus de 20.000 &eacute;tudiants inscrits et quelques coins de rues de l&#39;un de nos centres nouvellement d&eacute;velopp&eacute;s, Le District Brewery.&nbsp;Ce centre offre plus de 18 boutiques et services dans ce quartier dens&eacute;ment peupl&eacute;. <!-- P--></p>
"
"227","WMH627","https://fcr.ca/uploads/properties/thumbs/WMH627_Thumb.jpg","https://fcr.ca/uploads/properties/hero/WMH627_Ground5.jpg","Meadowlark Health & Shopping Centre","Meadowlark Health & Shopping Centre","1","1",NULL,"0","8713 156th Street North West",,"Edmonton","AB","western","Canada","T5R 1Y5","53.5196852","-113.5903243","156th St NW and 87th Ave NW","304885",NULL,"<p>Meadowlark Health and Shopping Centre is an established shopping destination offering more than 45 retail shops including Walmart, Safeway, Shoppers Drug Mart, CIBC, RBC along with multiple health and wellness services. Surrounded by family homes, multiple schools, West Edmonton Mall and Misrecordia Hospital, this centre is always full of activity.</p>
","https://fcr.ca/uploads/properties/marketing-pdfs/Meadowlark_Health_Shopping_Centre.pdf",,"https://stage.fcr.ca/uploads//properties/site-plans/Meadowlark.pdf","20250","9905","4153","97128","75766","31301","114198","158387","64489","125620",,,,"9254","4284","0","0","0","0","0","0","0","0","1","1","1","0","141","0",,,,,,,,"<p>Meadowlark Sant&eacute; et le centre commercial est une destination de magasinage &eacute;tablie qui offre plus de 45 magasins de d&eacute;tail, y compris Wal-Mart, Safeway, Shoppers Drug Mart, CIBC, RBC ainsi que de multiples services de sant&eacute; et de bien-&ecirc;tre.&nbsp;Entour&eacute; par des maisons de famille, plusieurs &eacute;coles, West Edmonton Mall et H&ocirc;pital Misrecordia, ce centre est toujours plein d&#39;activit&eacute;es. <!-- P--></p>
"
"228","WNC330","https://fcr.ca/uploads/properties/thumbs/WNC330_Thumb.jpg","https://fcr.ca/uploads/properties/hero/WNC330_Ground2.jpg","Northgate","Northgate Centre","1","1",NULL,"1","9499 137th Avenue North West",,"Edmonton","AB","western","Canada","T5E 5R8","53.5982921","-113.4873803","137th Ave NW / 97th St NW","491078.36",NULL,"<p>Northgate Centre is an established enclosed shopping centre located across from North Edmonton transit terminal in the northern part of Edmonton. It contains more than 70 stores and services and is anchored by Safeway, Walmart, Rexall among many professional and medical services. Not only is this centre easily accessible from busy 97th St NW and 137th Ave NW, offering ample parking and serving the everyday grocery needs of local residents in this mature neighbouhood, it&rsquo;s also the community meeting hub.</p>
","https://fcr.ca/uploads/properties/marketing-pdfs/Northgate Centre.pdf",,"https://stage.fcr.ca/uploads//properties/site-plans/Northgate-Centre.pdf","47501","7533","2911","95842","80818","30766","93435","223913","84265","98950",,,,"31476","1420","6269","0","0","0","0","0","0","0","1","1","1","0","156","0",,,,,,,,"<p>Northgate Centre est un centre commercial ferm&eacute; &eacute;tabli situ&eacute; en face de North Edmonton terminal de transit dans la partie nord d&#39;Edmonton.&nbsp;Il contient plus de 70 magasins et services et est ancr&eacute; par Safeway, Walmart, Rexall parmi de nombreux services professionnels et m&eacute;dicaux.&nbsp;Le centre est facilement accessible de la 97e rue NW et la 137e NW, offrant un grand lieu de stationnement et r&eacute;pondant aux besoins d&#39;alimentation quotidiens des r&eacute;sidents locaux dans ce quartier &eacute;volu&eacute;, il est aussi consid&eacute;r&eacute; comme le centre de r&eacute;union de la communaut&eacute;. <!-- P--></p>
"
"229","WBD627","https://fcr.ca/uploads/properties/thumbs/WBD627_Thumb.jpg","https://fcr.ca/uploads/properties/hero/WBD627_Ground1.jpg","Brewery District","Brewery District","1","1",NULL,"0","10405 120th Street North West",,"Edmonton","AB","western","Canada","T5K 2A7","53.546514","-113.525895","118th St NW / 104th Ave NW","289294",NULL,"<p>The Edmonton Brewery District accommodates an urban lifestyle with its unique blend of products and services &ndash; all conveniently located within a short distance. Now open to serve this vibrant community are retailers such as GoodLife Fitness, Starbucks and Loblaw&rsquo;s City Market &ndash; the first of its kind in Edmonton.<br />
<br />
This new destination will attract a savvy market that appreciates the principles of smart urban development and green building practices. This development offers an architectural design that is both historical and current in its approach. With close proximity to MacEwan University and Edmonton&#39;s new Ice District the EBD is within a block of the new transit station and future LRT line.<br />
<br />
Edmonton Brewery District offers a unique leasing opportunity through the provision of new retail and commercial office space. Located at the intersection of 104th Avenue and 121 Street just minutes from the downtown core, the development offers:<br />
&bull; A diverse population consisting of students, young professionals, empty nesters and seniors.<br />
&bull; A direct link to the planned 120th Street Station on the West LRT line (light rapid transit).<br />
&bull; A heated and secure 6 acre underground parkade free for customer&rsquo;s use.<br />
&bull; Retail and mixed use property space anchored by a national high end grocery store, drugstore, fitness centre and outdoor equipment retailer.<br />
The Edmonton Brewery District offers the surrounding communities with one of the best shopping experiences in Edmonton.</p>
","https://fcr.ca/uploads/properties/marketing-pdfs/Brewery_District.pdf",,"https://stage.fcr.ca/uploads//properties/site-plans/2017-04-19---TBD---Site-plan.pdf","21900","20131","13047","79751","89641","48157","86699","208411","102894","90994",,,,"10393","6158","5963","3540","2567","2423","1974","1950","1508","1505","1","1","1","1","25","0","Brewery District F",,,,,,,"<p>Edmonton Brewery District accueille un style de&nbsp;vie urbain avec son m&eacute;lange unique de produits et de&nbsp;services - tous situ&eacute;es &agrave; une courte distance.&nbsp;Maintenant ouvert pour servir cette communaut&eacute; dynamique sont des&nbsp;d&eacute;taillants tels que GoodLife Fitness, Starbucks et Loblaw&rsquo;s City Market -&nbsp;le premier de son genre &agrave; Edmonton.<br />
&nbsp;<br />
&nbsp; Cette nouvelle destination attirera un march&eacute; avis&eacute; qui appr&eacute;cie les principes du d&eacute;veloppement urbain intelligent et des&nbsp;pratiques de construction &eacute;cologiques.&nbsp;Ce d&eacute;veloppement offre une conception architecturale qui est &agrave; la&nbsp;fois historique et moderne dans son approche.&nbsp;Avec la&nbsp;proximit&eacute; de l&#39;Universit&eacute; MacEwan et le nouveau Ice District&rdquo; d&rsquo;Edmonton, l&#39;EBD est aussi proche de distance qu&rsquo;un coin de rue de la nouvelle station de transport en&nbsp;commun et la future ligne LRT.<br />
<br />
&nbsp; Edmonton Brewery District offre une occasion unique de location gr&acirc;ce &agrave;&nbsp;la fourniture de nouveaux espaces de bureaux de&nbsp;vente au&nbsp;d&eacute;tail et commercial.&nbsp;Situ&eacute; &agrave; l&#39;intersection de la&nbsp;104e Avenue et de la rue 121, &agrave;&nbsp;quelques minutes du centre-ville, le d&eacute;veloppement offre:<br />
&nbsp;<br />
Une population diversifi&eacute;e compos&eacute;e d&#39;&eacute;tudiants, de&nbsp;jeunes professionnels, parents esseul&eacute;s et les&nbsp;personnes &acirc;g&eacute;es.<br />
.&nbsp; Un lien direct vers la station pr&eacute;vue 120e Rue, sur la ligne LRT Ouest (transit rapide et&nbsp;l&eacute;ger)<br />
&nbsp; Un stationnement souterrain chauff&eacute; et s&eacute;curis&eacute; &agrave; 6 acres est gratuit pour l&rsquo;utilisation des clients.<br />
&nbsp; Espace d&rsquo;usage pour la vente au d&eacute;tail et m&eacute;lang&eacute; est ancr&eacute; par un magasin d&#39;&eacute;picerie national haut de gamme, une pharmacie, un centre de remise en&nbsp;forme et un&nbsp;d&eacute;taillant d&#39;&eacute;quipement de&nbsp;plein air.<br />
&nbsp;<br />
Le Edmonton Brewery District offre aux communaut&eacute;s environnantes une des meilleures exp&eacute;riences de magasinage &agrave; Edmonton. <!-- P--></p>
"
